status,gender,title,url,category_type,language_id,parent_cmtitle
skipped,unisex,Category:Zazaki given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
category,male,Category:Zazaki male given names,https://en.wiktionary.org/w/api.php,given_names,zza,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
skipped,unisex,Category:Zazaki given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Zazaki given names
split_category,unisex,Category:Zulu given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Zulu female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Zulu given names
skipped,unisex,Category:Zulu male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Zulu given names
skipped,unisex,Category:Assamese male given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Assamese male given names
skipped,unisex,Category:Assamese male given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Assamese male given names
skipped,unisex,Category:Assamese male given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Assamese male given names
skipped,unisex,Category:Bavarian diminutives of male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bavarian male given names
skipped,unisex,Category:Bavarian male given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bavarian male given names
skipped,unisex,Category:Bavarian male given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bavarian male given names
skipped,unisex,Category:Bavarian male given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Bavarian male given names
skipped,unisex,Category:Dalmatian female given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian female given names
skipped,unisex,Category:Dalmatian female given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian female given names
skipped,unisex,Category:Dalmatian female given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian female given names
skipped,unisex,Category:Dalmatian diminutives of male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian male given names
skipped,unisex,Category:Dalmatian male given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian male given names
skipped,unisex,Category:Dalmatian male given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian male given names
skipped,unisex,Category:Dalmatian male given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Dalmatian male given names
skipped,unisex,Category:English female given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Akan,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Albanian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Albanian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,ell,Category:English female given names
category,female,Category:English female given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,ara,Category:English female given names
category,female,Category:English female given names from Aramaic,https://en.wiktionary.org/w/api.php,given_names,arc,Category:English female given names
category,female,Category:English female given names from Armenian,https://en.wiktionary.org/w/api.php,given_names,hye,Category:English female given names
category,female,Category:English female given names from Armenian languages,https://en.wiktionary.org/w/api.php,given_names,hye,Category:English female given names
skipped,unisex,Category:English female given names from Atlantic-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Austroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Austronesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:az:English female given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Bantoid languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Bantoid-Cross languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Bantu languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Basque,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Benue-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Chinese,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:zh:English female given names,https://en.wiktionary.org/w/api.php,given_names,zho,Category:English female given names
category,female,Category:English female given names from coinages,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from constructed languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Cornish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Czech,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Danish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English diminutives of female given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Dravidian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Dutch,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from English,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Esperanto,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:et:English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Etruscan,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Finnic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Finnish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from French,https://en.wiktionary.org/w/api.php,given_names,fra,Category:English female given names
skipped,unisex,Category:English female given names from Georgian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from German,https://en.wiktionary.org/w/api.php,given_names,deu,Category:English female given names
category,female,Category:English female given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,deu,Category:English female given names
skipped,unisex,Category:English female given names from Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Hawaiian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,heb,Category:English female given names
skipped,unisex,Category:English female given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Hindi,https://en.wiktionary.org/w/api.php,given_names,hin,Category:English female given names
skipped,unisex,Category:English female given names from Hungarian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Indo-Aryan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Irish,https://en.wiktionary.org/w/api.php,given_names,gle,Category:English female given names
category,female,Category:English female given names from Italian,https://en.wiktionary.org/w/api.php,given_names,ita,Category:English female given names
skipped,unisex,Category:it:English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Japanese,https://en.wiktionary.org/w/api.php,given_names,jpn,Category:English female given names
category,female,Category:ja:English female given names,https://en.wiktionary.org/w/api.php,given_names,jpn,Category:English female given names
skipped,unisex,Category:English female given names from Japonic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Kartvelian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Kazakh,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:ko:English female given names,https://en.wiktionary.org/w/api.php,given_names,kor,Category:English female given names
category,female,Category:English female given names from Latin,https://en.wiktionary.org/w/api.php,given_names,lat,Category:English female given names
skipped,unisex,Category:lv:English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:mk:English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Malayalam,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Malayo-Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Mandarin,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Marathi,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Middle Cornish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Mon-Khmer languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Niger-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Norwegian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Old English,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Old Irish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Old Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Old Welsh,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Persian,https://en.wiktionary.org/w/api.php,given_names,fas,Category:English female given names
category,female,Category:English female given names from place names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Polish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Portuguese,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Proto-Celtic,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Russian,https://en.wiktionary.org/w/api.php,given_names,rus,Category:English female given names
skipped,unisex,Category:ru:English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Sanskrit,https://en.wiktionary.org/w/api.php,given_names,san,Category:English female given names
category,female,Category:English female given names from Scottish Gaelic,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Sinitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Sino-Tibetan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,rus,Category:English female given names
skipped,unisex,Category:English female given names from Southern Bantoid languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Spanish,https://en.wiktionary.org/w/api.php,given_names,spa,Category:English female given names
category,female,Category:English female given names from surnames,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English female given names
skipped,unisex,Category:English female given names from Swahili,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Swedish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Tamil,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Tibetan,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Turkic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Turkish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Tyrsenian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Ukrainian,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Uralic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Urdu,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Uyghur,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Vasconic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Vietnamese,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English female given names from Volta-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
category,female,Category:English female given names from Welsh,https://en.wiktionary.org/w/api.php,given_names,cym,Category:English female given names
skipped,unisex,Category:English female given names from Yiddish,https://en.wiktionary.org/w/api.php,given_names,,Category:English female given names
skipped,unisex,Category:English male given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,ell,Category:English male given names
category,male,Category:English male given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,ara,Category:English male given names
skipped,unisex,Category:English male given names from Aramaic,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Araucanian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Armenian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Armenian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Athabaskan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Atlantic-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Austroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Austronesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:az:English male given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Bantoid languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Bantoid-Cross languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Bantu languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Be-Tai languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Bengali,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Benue-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:bg:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Central-Eastern Malayo-Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Central-Eastern Oceanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:zh:English male given names,https://en.wiktionary.org/w/api.php,given_names,zho,Category:English male given names
category,male,Category:English male given names from coinages,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Cornish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Dene-Yeniseian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English diminutives of male given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Dravidian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Dutch,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Eastern Malayo-Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Eastern Sudanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from English,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Etruscan,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Frankish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from French,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Georgian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from German,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Gothic,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Gujarati,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:gu:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Hawaiian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,heb,Category:English male given names
skipped,unisex,Category:he:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Hindi,https://en.wiktionary.org/w/api.php,given_names,hin,Category:English male given names
skipped,unisex,Category:English male given names from Hungarian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Indo-Aryan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Irish,https://en.wiktionary.org/w/api.php,given_names,gle,Category:English male given names
category,male,Category:English male given names from Italian,https://en.wiktionary.org/w/api.php,given_names,ita,Category:English male given names
category,male,Category:it:English male given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Japanese,https://en.wiktionary.org/w/api.php,given_names,jpn,Category:English male given names
category,male,Category:ja:English male given names,https://en.wiktionary.org/w/api.php,given_names,jpn,Category:English male given names
skipped,unisex,Category:English male given names from Japonic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Kalenjin,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Kartvelian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Khmer,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Koine Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:ko:English male given names,https://en.wiktionary.org/w/api.php,given_names,kor,Category:English male given names
skipped,unisex,Category:English male given names from Kra-Dai languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Latin,https://en.wiktionary.org/w/api.php,given_names,lat,Category:English male given names
category,male,Category:lv:English male given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:mk:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Malayalam,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Malayo-Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Mandarin,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Manx,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Maori,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Mapudungun,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Middle Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Mon-Khmer languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Na-Dene languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Navajo,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Niger-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Nilo-Saharan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Oceanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Old English,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Old French,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Old Georgian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Old Irish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Old Norse,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Old Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Old Welsh,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:fa:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Pictish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from place names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Polish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Portuguese,https://en.wiktionary.org/w/api.php,given_names,por,Category:English male given names
skipped,unisex,Category:English male given names from Proto-West Germanic,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Punic,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Russian,https://en.wiktionary.org/w/api.php,given_names,rus,Category:English male given names
skipped,unisex,Category:ru:English male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Samoan,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Sanskrit,https://en.wiktionary.org/w/api.php,given_names,san,Category:English male given names
category,male,Category:English male given names from Scottish Gaelic,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Serbo-Croatian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Sinitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Sino-Tibetan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,rus,Category:English male given names
skipped,unisex,Category:English male given names from Southern Bantoid languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
category,male,Category:English male given names from Spanish,https://en.wiktionary.org/w/api.php,given_names,spa,Category:English male given names
category,male,Category:English male given names from surnames,https://en.wiktionary.org/w/api.php,given_names,eng,Category:English male given names
skipped,unisex,Category:English male given names from Swahili,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Tai languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Tamil,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Telugu,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Thai,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Tibetan,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Turkic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Turkish,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Tyrsenian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Ukrainian,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Uralic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Urdu,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Uyghur,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
skipped,unisex,Category:English male given names from Volta-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:English male given names
